,district,meter,built_year,price_per_meter,room,elevator,parking,storage,floor_en,total_floor,district_code
25316,ابوذر (منطقه ۱۵),80,1383,30000000.0,2,1.0,0.0,1.0,2,2,14
25317,ابوذر (منطقه ۱۵),107,1400,43925000.0,2,1.0,1.0,0.0,5,5,14
25318,ابوذر (منطقه ۱۵),85,1389,32941000.0,2,1.0,1.0,1.0,3,3,14
25322,ابوذر (منطقه ۱۵),60,1384,27167000.0,1,1.0,0.0,1.0,3,5,14
25323,ابوذر (منطقه ۱۵),105,1395,35238000.0,2,1.0,1.0,1.0,2,2,14
25324,ابوذر (منطقه ۱۵),140,1394,36071000.0,3,1.0,1.0,1.0,2,2,14
25325,ابوذر (منطقه ۱۵),75,1400,34667000.0,2,1.0,1.0,1.0,1,1,14
25326,ابوذر (منطقه ۱۵),62,1383,25000000.0,1,1.0,0.0,1.0,3,4,14
25327,ابوذر (منطقه ۱۵),96,1400,35906000.0,2,1.0,1.0,1.0,4,4,14
25329,ابوذر (منطقه ۱۵),50,1380,26000000.0,1,0.0,0.0,1.0,1,4,14
25332,ابوذر (منطقه ۱۵),65,1383,26923000.0,2,0.0,0.0,1.0,0,4,14
25333,ابوذر (منطقه ۱۵),130,1391,30769000.0,3,1.0,1.0,1.0,4,5,14
25334,ابوذر (منطقه ۱۵),101,1395,36139000.0,2,1.0,1.0,0.0,1,1,14
25335,ابوذر (منطقه ۱۵),70,1380,25000000.0,1,0.0,0.0,1.0,4,4,14
25336,ابوذر (منطقه ۱۵),72,1372,27778000.0,1,0.0,0.0,1.0,1,3,14
25337,ابوذر (منطقه ۱۵),61,1395,35246000.0,1,1.0,1.0,1.0,5,5,14
25338,ابوذر (منطقه ۱۵),70,1391,31429000.0,2,1.0,1.0,1.0,5,5,14
25339,ابوذر (منطقه ۱۵),65,1387,33846000.0,2,1.0,0.0,1.0,1,1,14
25340,ابوذر (منطقه ۱۵),140,1400,40000000.0,3,1.0,1.0,0.0,1,5,14
25341,ابوذر (منطقه ۱۵),61,1395,32787000.0,1,1.0,1.0,1.0,5,5,14
25342,ابوذر (منطقه ۱۵),61,1389,24000000.0,1,1.0,0.0,1.0,3,3,14
25343,ابوذر (منطقه ۱۵),80,1395,30000000.0,2,1.0,0.0,0.0,3,5,14
25345,ابوذر (منطقه ۱۵),113,1400,36991000.0,2,1.0,1.0,0.0,5,5,14
25346,ابوذر (منطقه ۱۵),138,1399,37000000.0,3,1.0,1.0,0.0,3,5,14
25348,ابوذر (منطقه ۱۵),100,1385,31000000.0,2,1.0,1.0,1.0,3,5,14
25349,ابوذر (منطقه ۱۵),60,1380,20000000.0,1,0.0,0.0,1.0,3,4,14
25352,ابوذر (منطقه ۱۵),132,1386,28788000.0,2,1.0,1.0,1.0,1,5,14
25353,ابوذر (منطقه ۱۵),60,1385,30000000.0,1,1.0,0.0,1.0,3,5,14
25355,ابوذر (منطقه ۱۵),68,1384,25735000.0,1,0.0,1.0,1.0,3,4,14
25356,ابوذر (منطقه ۱۵),69,1381,20290000.0,1,0.0,0.0,1.0,4,5,14
25357,ابوذر (منطقه ۱۵),62,1390,30645000.0,1,1.0,1.0,1.0,2,5,14
25359,ابوذر (منطقه ۱۵),125,1400,39600000.0,2,1.0,1.0,0.0,3,3,14
25360,ابوذر (منطقه ۱۵),72,1380,23000000.0,1,0.0,0.0,1.0,3,3,14
25361,ابوذر (منطقه ۱۵),132,1392,29000000.0,2,1.0,1.0,1.0,5,5,14
25362,ابوذر (منطقه ۱۵),136,1386,44118000.0,3,1.0,1.0,1.0,4,5,14
25364,ابوذر (منطقه ۱۵),51,1385,25490000.0,1,1.0,0.0,1.0,5,5,14
25365,ابوذر (منطقه ۱۵),51,1384,27451000.0,1,1.0,1.0,1.0,5,5,14
25367,ابوذر (منطقه ۱۵),140,1398,35714000.0,2,1.0,1.0,1.0,3,3,14
25368,ابوذر (منطقه ۱۵),60,1383,27167000.0,1,0.0,1.0,1.0,2,2,14
25369,ابوذر (منطقه ۱۵),70,1392,32143000.0,2,1.0,0.0,0.0,4,4,14
25370,ابوذر (منطقه ۱۵),69,1385,28986000.0,2,0.0,0.0,1.0,0,4,14
25371,ابوذر (منطقه ۱۵),107,1396,29907000.0,2,1.0,1.0,1.0,2,5,14
25372,ابوذر (منطقه ۱۵),49,1380,23061000.0,1,0.0,0.0,0.0,2,4,14
25373,ابوذر (منطقه ۱۵),67,1379,20896000.0,2,0.0,0.0,1.0,4,4,14
25374,ابوذر (منطقه ۱۵),55,1379,21818000.0,1,0.0,1.0,1.0,4,4,14
25375,ابوذر (منطقه ۱۵),108,1400,41944000.0,2,1.0,1.0,0.0,3,5,14
25376,ابوذر (منطقه ۱۵),60,1382,36667000.0,1,1.0,1.0,1.0,1,5,14
25378,ابوذر (منطقه ۱۵),68,1388,28676000.0,2,1.0,1.0,1.0,2,2,14
25381,ابوذر (منطقه ۱۵),128,1400,30000000.0,3,1.0,1.0,1.0,2,5,14
25382,ابوذر (منطقه ۱۵),57,1392,31579000.0,2,1.0,0.0,1.0,1,5,14
25384,ابوذر (منطقه ۱۵),108,1388,27778000.0,2,1.0,1.0,1.0,5,5,14
25386,ابوذر (منطقه ۱۵),94,1378,22872000.0,2,0.0,0.0,0.0,2,4,14
25387,ابوذر (منطقه ۱۵),58,1393,27586000.0,1,1.0,1.0,1.0,3,5,14
25388,ابوذر (منطقه ۱۵),54,1386,30556000.0,1,1.0,1.0,1.0,4,5,14
25390,ابوذر (منطقه ۱۵),108,1400,42454000.0,2,1.0,1.0,1.0,3,5,14
25391,ابوذر (منطقه ۱۵),75,1380,20000000.0,2,0.0,0.0,1.0,4,4,14
25393,ابوذر (منطقه ۱۵),70,1379,23286000.0,1,0.0,1.0,1.0,4,4,14
25394,ابوذر (منطقه ۱۵),80,1390,31250000.0,2,1.0,1.0,1.0,4,5,14
25395,ابوذر (منطقه ۱۵),70,1390,37143000.0,2,1.0,1.0,1.0,4,5,14
25396,ابوذر (منطقه ۱۵),65,1382,21231000.0,2,0.0,1.0,1.0,4,4,14
25397,ابوذر (منطقه ۱۵),80,1400,36250000.0,2,1.0,1.0,0.0,3,3,14
25398,ابوذر (منطقه ۱۵),80,1400,34000000.0,2,1.0,1.0,1.0,4,4,14
25399,ابوذر (منطقه ۱۵),140,1400,45000000.0,3,1.0,1.0,1.0,3,5,14
25400,بهجت‌آباد,105,1380,41905000.0,3,0.0,0.0,1.0,1,4,58
25404,بهجت‌آباد,98,1397,59184000.0,2,1.0,1.0,1.0,2,4,58
25405,بهجت‌آباد,88,1400,51705000.0,2,1.0,1.0,1.0,4,5,58
25406,بهجت‌آباد,68,1399,44118000.0,1,1.0,1.0,1.0,4,5,58
25408,بهجت‌آباد,75,1399,60000000.0,2,1.0,1.0,1.0,5,5,58
25409,بهجت‌آباد,102,1375,38725000.0,2,0.0,1.0,1.0,2,3,58
25410,بهجت‌آباد,148,1400,64189000.0,3,1.0,1.0,1.0,3,3,58
25411,بهجت‌آباد,94,1395,47872000.0,2,1.0,1.0,1.0,4,4,58
25415,بهجت‌آباد,69,1390,49275000.0,1,1.0,1.0,1.0,4,4,58
25416,بهجت‌آباد,128,1375,44141000.0,3,1.0,0.0,1.0,0,0,58
25417,بهجت‌آباد,66,1400,66667000.0,1,1.0,1.0,1.0,3,3,58
25420,بهجت‌آباد,127,1380,42835000.0,3,0.0,1.0,1.0,4,4,58
25421,بهجت‌آباد,108,1383,45000000.0,2,1.0,1.0,1.0,1,1,58
25425,بهجت‌آباد,160,1370,34375000.0,3,1.0,1.0,1.0,3,3,58
25427,بهجت‌آباد,87,1390,44828000.0,2,1.0,1.0,1.0,5,5,58
25428,بهجت‌آباد,105,1377,40952000.0,2,0.0,1.0,1.0,1,3,58
25430,بهجت‌آباد,150,1370,36333000.0,3,1.0,1.0,1.0,5,5,58
25433,بهجت‌آباد,102,1400,55392000.0,2,1.0,1.0,1.0,3,10,58
25434,بهجت‌آباد,125,1380,39000000.0,3,0.0,1.0,1.0,2,2,58
25435,بهجت‌آباد,67,1400,62000000.0,1,1.0,1.0,1.0,5,5,58
25436,بهجت‌آباد,174,1372,37356000.0,3,1.0,1.0,1.0,2,5,58
25437,بهجت‌آباد,55,1400,54545000.0,2,1.0,1.0,1.0,2,5,58
25440,بهجت‌آباد,127,1370,35433000.0,3,0.0,0.0,1.0,3,4,58
25441,بهجت‌آباد,100,1382,45500000.0,2,0.0,1.0,0.0,0,4,58
25443,بهجت‌آباد,121,1379,38017000.0,3,1.0,0.0,0.0,6,6,58
25444,بهجت‌آباد,65,1370,37692000.0,1,1.0,1.0,1.0,6,6,58
25445,بهجت‌آباد,188,1399,55851000.0,3,1.0,1.0,1.0,1,5,58
25446,بهجت‌آباد,83,1370,35060000.0,2,1.0,1.0,1.0,5,5,58
25447,بهجت‌آباد,172,1370,28779000.0,3,0.0,0.0,1.0,4,4,58
25448,بهجت‌آباد,150,1400,60000000.0,3,1.0,1.0,1.0,1,6,58
25449,بهجت‌آباد,125,1370,45200000.0,3,0.0,0.0,0.0,0,3,58
25451,بهجت‌آباد,150,1400,56000000.0,3,1.0,1.0,1.0,5,5,58
25452,بهجت‌آباد,90,1387,45556000.0,2,1.0,1.0,1.0,3,3,58
25453,بهجت‌آباد,2400,1400,65000000.0,3,1.0,1.0,1.0,6,6,58
25454,بهجت‌آباد,400,1386,45000000.0,5,0.0,1.0,1.0,4,4,58
25456,بهجت‌آباد,184,1400,58000000.0,3,1.0,1.0,1.0,4,4,58
25457,بهجت‌آباد,167,1392,53000000.0,3,1.0,1.0,1.0,5,5,58
25458,بهجت‌آباد,78,1370,38462000.0,2,0.0,1.0,1.0,0,0,58
25460,بهجت‌آباد,154,1375,35714000.0,3,1.0,1.0,0.0,3,2,58
25463,بهجت‌آباد,155,1370,35484000.0,3,1.0,1.0,1.0,3,3,58
25467,بهجت‌آباد,95,1390,45263000.0,2,1.0,1.0,1.0,2,2,58
25470,بهجت‌آباد,68,1400,58824000.0,1,1.0,1.0,0.0,4,4,58
25472,بهجت‌آباد,166,1400,57000000.0,3,1.0,1.0,1.0,1,5,58
25473,بهجت‌آباد,188,1397,60000000.0,3,1.0,1.0,1.0,0,6,58
25474,بهجت‌آباد,101,1370,39604000.0,2,0.0,1.0,0.0,2,3,58
25476,بهجت‌آباد,50,1380,51000000.0,1,1.0,1.0,1.0,5,5,58
25478,بهجت‌آباد,65,1382,41538000.0,1,1.0,1.0,0.0,3,3,58
25479,بهجت‌آباد,100,1388,51000000.0,2,1.0,1.0,1.0,2,4,58
25480,بهجت‌آباد,127,1371,35433000.0,3,0.0,0.0,1.0,3,3,58
25481,بهجت‌آباد,186,1400,56989000.0,3,1.0,1.0,1.0,5,6,58
25482,بهجت‌آباد,105,1370,42857000.0,2,0.0,1.0,1.0,1,3,58
25483,بهجت‌آباد,83,1370,35542000.0,2,1.0,1.0,0.0,4,6,58
25485,بهجت‌آباد,101,1373,39604000.0,2,0.0,1.0,1.0,2,2,58
25486,بهجت‌آباد,125,1370,45200000.0,3,0.0,0.0,1.0,0,2,58
25487,بهجت‌آباد,156,1370,35256000.0,3,1.0,1.0,1.0,3,6,58
25488,بهجت‌آباد,100,1370,47000000.0,3,1.0,1.0,1.0,3,4,58
25489,بهجت‌آباد,66,1400,65000000.0,1,1.0,1.0,1.0,2,5,58
25490,آرژانتین,203,1370,54187000.0,3,0.0,0.0,1.0,0,0,6
25491,آرژانتین,120,1400,60000000.0,2,1.0,1.0,1.0,2,2,6
25493,آرژانتین,104,1384,47115000.0,2,1.0,0.0,0.0,6,6,6
25497,آرژانتین,71,1389,59155000.0,1,1.0,1.0,1.0,4,4,6
25499,آرژانتین,110,1380,43636000.0,2,1.0,1.0,1.0,2,2,6
25500,آرژانتین,196,1371,53000000.0,3,0.0,1.0,1.0,2,2,6
25502,آرژانتین,120,1371,45833000.0,2,0.0,1.0,1.0,4,4,6
25503,آرژانتین,136,1400,25735000.0,2,1.0,1.0,1.0,1,1,6
25504,آرژانتین,120,1372,41667000.0,3,1.0,1.0,1.0,1,4,6
25506,آرژانتین,206,1370,50971000.0,3,0.0,1.0,1.0,0,3,6
25508,آرژانتین,120,1378,42500000.0,3,1.0,1.0,1.0,1,1,6
25509,آرژانتین,150,1371,61333000.0,3,1.0,1.0,1.0,4,4,6
25510,آرژانتین,140,1371,41786000.0,3,0.0,1.0,1.0,1,1,6
25511,آرژانتین,140,1370,41786000.0,3,0.0,1.0,1.0,1,4,6
25513,آرژانتین,107,1380,46729000.0,2,1.0,1.0,1.0,2,2,6
25514,آرژانتین,120,1371,41667000.0,3,1.0,1.0,1.0,1,4,6
25515,آرژانتین,107,1380,46729000.0,2,1.0,1.0,1.0,2,2,6
25516,آرژانتین,144,1370,27014000.0,2,0.0,0.0,0.0,0,-1,6
25517,آرژانتین,170,1370,45000000.0,3,1.0,0.0,1.0,3,3,6
25519,آرژانتین,210,1370,52381000.0,3,1.0,1.0,1.0,0,-1,6
25520,آرژانتین,153,1382,48693000.0,3,1.0,0.0,1.0,2,2,6
25521,آرژانتین,98,1380,48980000.0,2,1.0,1.0,1.0,2,5,6
25522,آرژانتین,93,1375,50538000.0,2,0.0,1.0,1.0,1,1,6
25523,آرژانتین,146,1371,56164000.0,3,1.0,1.0,1.0,2,2,6
25524,آرژانتین,118,1400,65254000.0,2,1.0,1.0,1.0,5,5,6
25526,آرژانتین,82,1380,42683000.0,2,1.0,0.0,0.0,1,1,6
25529,آرژانتین,100,1370,38000000.0,2,0.0,0.0,0.0,1,1,6
25530,آرژانتین,111,1370,67568000.0,2,1.0,1.0,1.0,2,2,6
25531,آرژانتین,115,1370,39130000.0,2,0.0,0.0,0.0,0,0,6
25532,آرژانتین,186,1370,48387000.0,3,0.0,1.0,1.0,0,5,6
25537,آرژانتین,85,1400,72941000.0,1,1.0,1.0,0.0,2,2,6
25541,آرژانتین,81,1375,40123000.0,2,1.0,0.0,0.0,1,6,6
25542,آرژانتین,162,1375,45000000.0,3,1.0,1.0,1.0,4,4,6
25544,آرژانتین,70,1398,40000000.0,2,1.0,1.0,1.0,7,7,6
25545,آرژانتین,140,1371,41786000.0,3,0.0,1.0,1.0,1,4,6
25546,آرژانتین,70,1382,51429000.0,2,1.0,1.0,1.0,5,5,6
25547,آرژانتین,160,1374,43750000.0,3,0.0,1.0,1.0,3,3,6
25549,آرژانتین,82,1379,39634000.0,2,1.0,0.0,1.0,1,2,6
25550,آرژانتین,120,1379,43333000.0,3,1.0,1.0,1.0,1,1,6
25551,آرژانتین,152,1380,55921000.0,3,1.0,1.0,1.0,1,8,6
25554,آرژانتین,119,1372,42017000.0,3,1.0,1.0,1.0,1,4,6
25555,آرژانتین,81,1380,38889000.0,2,1.0,0.0,0.0,2,2,6
25556,آرژانتین,205,1372,41463000.0,3,0.0,1.0,1.0,1,1,6
25557,آرژانتین,140,1380,42000000.0,3,0.0,1.0,1.0,1,1,6
25558,آرژانتین,72,1389,72222000.0,1,1.0,1.0,1.0,4,4,6
25559,آرژانتین,180,1380,61111000.0,3,1.0,1.0,1.0,1,1,6
25561,آرژانتین,111,1386,45045000.0,2,1.0,1.0,1.0,4,4,6
25563,آرژانتین,87,1380,50000000.0,2,0.0,1.0,1.0,4,4,6
25564,آرژانتین,120,1399,60000000.0,2,1.0,1.0,1.0,2,5,6
25565,آرژانتین,250,1370,69600000.0,3,0.0,1.0,1.0,2,2,6
25567,آرژانتین,250,1370,38000000.0,5,0.0,0.0,1.0,1,1,6
25568,آرژانتین,140,1370,41786000.0,3,0.0,1.0,1.0,1,4,6
25569,آرژانتین,110,1370,42727000.0,2,1.0,1.0,1.0,2,2,6
25570,آرژانتین,206,1370,50971000.0,3,0.0,1.0,1.0,0,0,6
25571,آرژانتین,140,1370,41786000.0,3,0.0,1.0,1.0,1,1,6
25573,آرژانتین,196,1370,53980000.0,3,0.0,1.0,1.0,4,4,6
25574,بهمن یار,92,1400,30435000.0,2,1.0,1.0,0.0,4,5,60
25575,بهمن یار,92,1400,30652000.0,2,1.0,1.0,0.0,4,4,60
25576,بهمن یار,93,1400,30323000.0,2,1.0,1.0,0.0,1,5,60
25577,بهمن یار,93,1400,30108000.0,2,1.0,1.0,0.0,4,5,60
25578,بهمن یار,89,1400,30337000.0,2,1.0,1.0,0.0,3,5,60
25579,بهمن یار,89,1392,22000000.0,2,1.0,0.0,1.0,4,5,60
25580,بهمن یار,92,1399,28261000.0,2,1.0,1.0,1.0,2,6,60
25586,بهمن یار,73,1383,20548000.0,1,0.0,0.0,1.0,0,-1,60
25587,بهمن یار,95,1400,26526000.0,2,1.0,1.0,1.0,2,2,60
25588,بهمن یار,54,1381,20000000.0,1,0.0,0.0,1.0,4,4,60
25590,بهمن یار,150,1397,25233000.0,3,1.0,1.0,1.0,7,7,60
25592,بهمن یار,100,1394,24000000.0,2,1.0,0.0,1.0,4,4,60
25595,اوقاف,104,1390,31250000.0,2,1.0,0.0,1.0,2,4,41
25596,اوقاف,49,1382,26939000.0,1,0.0,0.0,1.0,2,2,41
25598,اوقاف,105,1400,34762000.0,2,1.0,1.0,1.0,5,5,41
25599,اوقاف,74,1396,33784000.0,1,1.0,1.0,1.0,1,6,41
25600,اوقاف,38,1385,31579000.0,1,0.0,0.0,1.0,1,1,41
25602,اوقاف,63,1392,31746000.0,1,1.0,0.0,1.0,2,2,41
25604,اوقاف,63,1391,30952000.0,1,1.0,0.0,1.0,2,4,41
25605,اوقاف,52,1399,32308000.0,1,1.0,1.0,1.0,1,1,41
25607,اوقاف,60,1388,25000000.0,1,0.0,0.0,1.0,4,4,41
25608,اوقاف,85,1385,26824000.0,2,0.0,1.0,1.0,4,4,41
25610,اوقاف,85,1392,37647000.0,2,1.0,1.0,1.0,0,10,41
25611,اوقاف,75,1393,34667000.0,2,1.0,0.0,1.0,2,5,41
25612,اوقاف,60,1388,28333000.0,1,0.0,1.0,1.0,3,4,41
25613,اوقاف,65,1389,28462000.0,2,1.0,0.0,1.0,4,4,41
25614,اوقاف,50,1382,26000000.0,1,0.0,0.0,1.0,3,3,41
25615,اوقاف,44,1384,33636000.0,1,1.0,1.0,0.0,4,4,41
25616,اوقاف,120,1400,36667000.0,2,1.0,1.0,1.0,2,2,41
25617,اوقاف,98,1397,36429000.0,2,1.0,1.0,1.0,5,5,41
25618,اوقاف,78,1397,34615000.0,2,1.0,1.0,1.0,5,5,41
25619,اوقاف,58,1388,29310000.0,1,0.0,1.0,1.0,2,2,41
25620,اوقاف,65,1380,23846000.0,1,0.0,0.0,1.0,3,3,41
25622,تهرانپارس غربی,62,1379,26935000.0,2,0.0,0.0,1.0,2,2,63
25623,اوقاف,130,1400,39923000.0,3,1.0,1.0,1.0,3,6,41
25624,اوقاف,57,1382,25439000.0,1,0.0,0.0,1.0,3,3,41
25625,اوقاف,94,1395,35638000.0,2,1.0,1.0,1.0,6,6,41
25626,اوقاف,120,1400,37000000.0,2,1.0,1.0,1.0,2,2,41
25627,اوقاف,53,1383,27736000.0,1,0.0,0.0,1.0,1,1,41
25628,اوقاف,75,1393,33333000.0,2,1.0,1.0,1.0,1,1,41
25629,اوقاف,57,1393,36842000.0,1,1.0,1.0,1.0,1,5,41
25630,اوقاف,57,1393,36842000.0,1,1.0,1.0,1.0,1,5,41
25631,اوقاف,90,1394,33000000.0,2,1.0,1.0,1.0,2,2,41
25632,اوقاف,65,1394,30769000.0,2,1.0,0.0,1.0,3,3,41
25634,اوقاف,88,1396,31250000.0,2,1.0,1.0,1.0,1,1,41
25635,اوقاف,80,1396,33000000.0,2,1.0,1.0,1.0,5,5,41
25636,اوقاف,67,1400,38806000.0,2,1.0,1.0,1.0,4,4,41
25637,اوقاف,93,1392,31656000.0,2,1.0,1.0,1.0,1,1,41
25638,اوقاف,56,1396,33929000.0,1,1.0,1.0,1.0,5,5,41
25639,اوقاف,48,1383,29167000.0,1,0.0,1.0,1.0,3,3,41
25641,اوقاف,55,1388,29091000.0,1,1.0,0.0,1.0,1,1,41
25642,اوقاف,53,1382,32075000.0,1,1.0,1.0,1.0,4,4,41
25644,اوقاف,50,1399,34000000.0,1,1.0,1.0,1.0,1,1,41
25645,اوقاف,58,1388,31552000.0,1,0.0,1.0,1.0,3,4,41
25646,اوقاف,125,1397,37000000.0,2,1.0,1.0,1.0,3,5,41
25647,اوقاف,64,1386,31250000.0,1,1.0,0.0,1.0,3,4,41
25648,اوقاف,54,1390,33704000.0,1,1.0,1.0,1.0,3,5,41
25649,اوقاف,65,1392,28615000.0,2,1.0,0.0,1.0,4,4,41
25650,اوقاف,60,1371,25833000.0,1,0.0,0.0,1.0,2,2,41
25651,اوقاف,51,1389,32353000.0,1,1.0,1.0,1.0,4,5,41
25652,اوقاف,112,1400,39375000.0,2,1.0,1.0,1.0,2,2,41
25653,اوقاف,48,1383,28125000.0,1,0.0,0.0,1.0,3,3,41
25654,اوقاف,54,1385,25741000.0,1,0.0,0.0,1.0,3,3,41
25655,اوقاف,91,1399,38462000.0,2,1.0,1.0,1.0,4,4,41
25656,اوقاف,57,1388,26667000.0,1,1.0,0.0,1.0,5,5,41
25657,اوقاف,68,1388,31618000.0,1,1.0,1.0,1.0,2,5,41
25659,اوقاف,52,1385,28846000.0,1,0.0,1.0,1.0,1,1,41
25660,اوقاف,60,1388,27833000.0,1,0.0,1.0,1.0,3,3,41
25662,اوقاف,113,1400,39823000.0,2,1.0,1.0,1.0,5,5,41
25663,اوقاف,55,1386,30545000.0,1,1.0,1.0,1.0,3,3,41
25665,اوقاف,60,1381,22500000.0,2,0.0,1.0,1.0,2,4,41
25666,اوقاف,110,1400,35455000.0,2,1.0,1.0,1.0,5,5,41
25667,اوقاف,84,1390,31548000.0,2,1.0,1.0,1.0,4,4,41
25668,اوقاف,62,1387,34677000.0,2,1.0,1.0,1.0,3,3,41
25669,اوقاف,120,1400,37083000.0,2,1.0,1.0,1.0,2,2,41
25672,اوقاف,48,1385,19167000.0,1,0.0,0.0,1.0,1,3,41
25673,اوقاف,97,1393,35052000.0,2,1.0,1.0,1.0,4,5,41
25674,اوقاف,82,1396,35122000.0,1,1.0,1.0,1.0,4,5,41
25675,اوقاف,57,1394,36842000.0,1,1.0,1.0,1.0,1,5,41
25676,اوقاف,90,1395,37222000.0,2,1.0,1.0,1.0,2,2,41
25677,اوقاف,79,1396,33000000.0,2,1.0,1.0,1.0,1,1,41
25678,اوقاف,55,1390,28909000.0,1,1.0,0.0,1.0,1,1,41
25679,اوقاف,101,1390,34653000.0,2,1.0,1.0,1.0,2,5,41
25680,اوقاف,113,1400,38938000.0,2,1.0,1.0,1.0,3,5,41
25681,اوقاف,110,1396,36500000.0,2,1.0,1.0,1.0,4,5,41
25682,اوقاف,55,1384,30182000.0,1,0.0,1.0,1.0,2,2,41
25683,اوقاف,55,1385,28182000.0,1,1.0,0.0,1.0,1,1,41
25684,اوقاف,64,1381,32031000.0,2,0.0,1.0,1.0,0,0,41
25685,اوقاف,86,1400,35465000.0,2,1.0,1.0,0.0,1,1,41
25686,اوقاف,80,1394,32500000.0,2,1.0,1.0,1.0,3,3,41
25687,اوقاف,74,1383,28378000.0,1,1.0,1.0,1.0,2,5,41
25688,اوقاف,98,1395,36735000.0,2,1.0,1.0,1.0,5,5,41
25689,اوقاف,89,1396,37978000.0,2,1.0,1.0,1.0,2,6,41
25690,اوقاف,72,1382,27778000.0,1,0.0,1.0,1.0,1,1,41
25691,اوقاف,86,1395,34884000.0,2,1.0,1.0,1.0,1,1,41
25693,اوقاف,86,1395,34884000.0,2,1.0,1.0,1.0,2,2,41
25694,اوقاف,75,1400,35600000.0,2,1.0,1.0,0.0,1,1,41
25695,اوقاف,64,1381,32031000.0,2,0.0,1.0,1.0,1,1,41
25696,اوقاف,113,1400,39823000.0,2,1.0,1.0,1.0,1,5,41
25697,اوقاف,50,1381,24000000.0,1,0.0,0.0,1.0,3,3,41
25699,اوقاف,120,1400,35000000.0,2,1.0,1.0,1.0,1,5,41
25700,اوقاف,61,1375,30328000.0,1,0.0,0.0,1.0,2,4,41
25701,اوقاف,55,1385,30000000.0,1,1.0,0.0,1.0,2,2,41
25702,اوقاف,58,1390,25862000.0,2,0.0,1.0,1.0,4,4,41
25703,اوقاف,96,1391,29167000.0,2,1.0,1.0,1.0,2,2,41
25704,اوقاف,47,1384,28936000.0,1,0.0,1.0,1.0,3,3,41
25705,اوقاف,56,1390,29464000.0,1,1.0,1.0,1.0,4,4,41
25707,اوقاف,66,1393,32576000.0,1,1.0,1.0,1.0,3,3,41
25709,اوقاف,54,1388,30556000.0,1,0.0,1.0,1.0,1,1,41
25710,اوقاف,126,1389,29365000.0,2,1.0,1.0,1.0,4,4,41
25711,اوقاف,54,1381,25926000.0,1,0.0,1.0,1.0,1,4,41
25712,اوقاف,90,1400,38000000.0,2,1.0,1.0,1.0,1,5,41
25713,اوقاف,70,1400,37000000.0,1,1.0,1.0,1.0,2,5,41
25714,اوقاف,115,1400,33496000.0,2,1.0,1.0,1.0,4,5,41
25715,اوقاف,62,1395,29032000.0,1,1.0,0.0,1.0,2,2,41
25716,اوقاف,97,1394,32474000.0,2,1.0,1.0,1.0,4,5,41
25717,اوقاف,100,1392,33000000.0,2,0.0,1.0,1.0,1,2,41
25719,اوقاف,56,1386,30893000.0,1,1.0,1.0,1.0,3,3,41
25720,اوقاف,55,1385,30000000.0,1,1.0,1.0,1.0,4,4,41
25721,اوقاف,85,1398,33647000.0,2,1.0,1.0,1.0,3,3,41
25722,اوقاف,70,1385,36000000.0,2,1.0,1.0,1.0,4,4,41
25723,اوقاف,106,1400,37500000.0,2,1.0,1.0,1.0,3,3,41
25724,اوقاف,110,1397,30000000.0,2,1.0,1.0,0.0,3,7,41
25726,اوقاف,117,1389,29915000.0,2,1.0,1.0,1.0,5,5,41
25728,اوقاف,53,1390,29811000.0,1,1.0,0.0,1.0,4,4,41
25731,اوقاف,90,1380,20333000.0,2,0.0,0.0,1.0,1,3,41
25733,اوقاف,65,1390,28462000.0,1,1.0,1.0,1.0,5,5,41
25734,اوقاف,94,1400,35000000.0,2,1.0,1.0,1.0,5,5,41
25735,اوقاف,80,1392,37000000.0,2,1.0,1.0,1.0,5,5,41
25737,اوقاف,67,1400,38806000.0,2,1.0,1.0,1.0,4,4,41
25738,اوقاف,112,1393,30982000.0,2,1.0,1.0,1.0,5,5,41
25739,اوقاف,62,1385,29032000.0,1,1.0,1.0,1.0,2,4,41
25740,اوقاف,76,1390,32895000.0,2,1.0,1.0,1.0,5,5,41
25741,اوقاف,100,1373,26500000.0,3,0.0,1.0,1.0,4,4,41
25743,اوقاف,60,1388,27500000.0,1,0.0,1.0,1.0,4,4,41
25744,اوقاف,54,1393,29630000.0,1,1.0,1.0,1.0,2,2,41
25745,اوقاف,63,1392,26984000.0,1,1.0,1.0,1.0,3,3,41
25746,اوقاف,65,1385,24923000.0,1,0.0,0.0,1.0,3,3,41
25747,اوقاف,71,1395,33803000.0,1,1.0,1.0,1.0,3,5,41
25748,اوقاف,56,1385,28571000.0,1,0.0,1.0,1.0,1,1,41
25749,اوقاف,96,1385,36458000.0,2,1.0,1.0,1.0,5,5,41
25750,اوقاف,53,1383,32075000.0,1,0.0,1.0,1.0,2,4,41
25751,اوقاف,78,1396,30128000.0,2,1.0,1.0,1.0,3,5,41
25752,اوقاف,100,1390,31000000.0,2,1.0,0.0,1.0,2,2,41
25753,اوقاف,113,1400,35354000.0,2,1.0,1.0,1.0,6,6,41
25754,اوقاف,112,1400,39375000.0,2,1.0,1.0,1.0,2,2,41
25755,اوقاف,75,1383,24667000.0,2,0.0,1.0,1.0,3,3,41
25756,اوقاف,65,1385,28462000.0,1,1.0,0.0,1.0,5,5,41
25757,اوقاف,74,1396,29730000.0,1,1.0,1.0,1.0,1,1,41
